Date,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Comps,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
198210,10.88,8.9,1.53,6.97,12.16,19.29,20.92,16.91,11.88,11.97,16.81,6.93,7.37,12.48,11.58,16.77,18.59,24.2,9.31,9.67,11.41,17.87,17.32,16.21,2.21,15.13,22.32,10.35,9.21,5.58,4.89,8.18,12.08,17.99,14.89,18.88,17.7,17.87,13.25,18.02,18.06,17.19,12.51,20.4,10.42,19.54,14.6,15.41
198211,4.62,3.81,6.64,7.06,-2.02,11.81,5.7,11,8.79,9.95,12.31,7.67,3.29,3.07,8.78,3.96,11.11,13.94,3.65,3.14,4.84,7.19,8.39,4.46,-3.39,6.03,12.12,-1.02,-0.38,-4.44,0.1,6.02,7.45,10.78,10.27,9.24,14.61,5.72,4.33,11.28,11.13,11.96,6.06,6.36,7.68,15.66,5.99,9.17
198212,3.18,1.75,-0.99,-3.95,-0.38,-8.8,-16.85,3.48,-1.25,-0.12,4.08,2.11,-0.64,-1.98,2.62,4.57,4.06,-1.59,5.69,4.68,4.58,1.48,6.08,2.19,3.76,-4.32,23.13,6.1,1.41,5.51,4.29,-1.22,-0.79,0.36,5.78,-1.06,0.58,-0.16,1.82,-0.83,0.11,-3.01,-1.38,-4.84,-0.42,2.34,-2.1,1.19
198301,0.95,0.1,-3.09,1.65,-1.38,9.95,1.1,-3.92,3.71,-2.23,-3.23,0.78,2.62,9.16,6.48,4.26,2.63,6.67,8.08,5.14,6.08,6.6,2.36,7.37,13.25,1.91,23.19,12.04,7.1,3.65,3.64,12.34,2.09,8.27,7.64,8.62,10.48,2.37,0.62,6.71,4.82,0.78,0.19,1.99,-1.24,3.68,0.28,7.02
198302,7.7,0.95,0.23,4.68,2.03,12.86,6.76,7.88,4.54,8.84,7.78,2.28,1.98,4.16,11.69,5.98,5.4,-0.17,3.94,-0.37,0.84,5.28,0.45,6.25,7.51,2.27,-25.53,-5.97,-7.95,-0.31,1.45,-0.29,7.42,7.05,2.65,4.21,6.36,5.93,5.79,5.82,8.83,7.46,9.42,5.83,8.4,7,4.48,4.45
198303,3.86,5.26,6.86,11.21,5.7,-9.37,0.7,9.97,0.43,12.46,14.04,3.06,3.17,1.15,8.28,8.03,5.43,5.42,2.93,2.36,0.49,-1.75,-0.81,6.73,1.19,6.11,4.88,2.65,-0.07,6.05,0.3,0.71,1.36,2.33,1.11,1.67,-3.8,2.47,2.58,1.59,3.59,10.58,4.05,8.05,6.93,11.8,6.21,0.71
198304,-3.18,6.13,4.12,5.38,4.54,3.49,6.83,8.94,6.04,9.04,4.82,4.48,5.4,8.75,6.08,6.81,3.6,9.61,3.05,3.27,5.89,0.71,16.02,4.94,13.97,13.84,11.43,8.39,2.69,9.52,4.78,5.13,12.36,5.84,11.24,3.67,-1.4,8.12,8.08,3.28,6.71,9.7,7,12.14,4.53,8.28,9.41,8.48
198305,3.3,0.29,-4.35,-3.31,-4.9,9.61,4.65,0.02,-5.9,0.21,0.6,-2.28,-3.53,4.38,6.33,2.33,1.36,5.94,9.51,6.23,4.92,7.05,-1.49,0.6,3.64,5.86,13.03,9.14,11.26,1.21,2.63,-1.26,-1.32,4.49,-0.63,5.86,10.76,1.36,2.71,4.61,2.18,0.01,3.41,-0.77,-1.46,5.71,1.65,6.35
198306,0.58,2.13,-1.02,-0.01,-0.41,11.56,0.37,6.06,4.24,8.15,4.96,6.19,7.58,0.96,2.66,7.39,-0.65,-0.88,-1.98,3.34,3.69,7.05,10.41,7.5,3.83,4.17,-5.85,1.02,9.04,6.46,-0.41,0.22,3.34,4.09,6.3,4.98,9.78,-2.48,-0.28,8.2,6.97,6.18,7.98,-1.17,-0.27,-3.66,1.19,4.12
198307,6.13,-2.09,-5.49,-0.36,1.17,-2,-9.97,-4.12,-6.06,-5.66,-8.22,-9.75,-3.55,0.14,0.52,-0.67,-3.26,-5.53,-0.77,7.36,-3.03,-7.3,-1.61,-5.99,-1.36,-0.65,-1.36,0.21,-1.38,-2.32,1.04,-5.17,-4.43,-8.31,-4.39,-4.13,-7.27,-0.7,-3.39,-5.01,-7.18,-2.19,-5.54,-2.31,-6.76,-5.33,-0.63,-2.98
198308,-2.71,1.13,5.85,3.22,5.67,0.19,-3.96,-1.97,-1.22,-6.5,-5.39,-3.57,0.78,6.89,-4.35,-0.29,-3.9,-4.86,7.82,-8.46,-1.09,-2.18,-3.24,-5.17,-8.4,-1.98,3.31,0.79,1.15,7.26,1.51,2.19,-2.56,-2.46,-0.54,-2.34,0.72,-0.14,-0.6,-2.36,-2.56,-5.4,-3.5,1.16,1.75,-2.52,0.11,-6.32
198309,0.85,6.61,2.06,4.72,8.53,2.3,2.5,3.79,3.1,1.11,-2.22,1.8,1.93,-0.16,2.33,1.85,3.82,1.3,-2.42,0.65,4.16,3.36,4.78,3.68,14.44,5.21,-18.58,-4.47,4.14,-4.93,4.66,2.26,0.36,2.24,3.45,1.52,-1.44,1.67,5.1,1.29,2.69,1.99,3.73,3.05,1.99,4.6,1.39,2.03
198310,-4.28,4.19,2.73,-2.73,2.66,-5.3,-3.34,-5.05,-1.39,-4.58,-11.05,-4.85,0.66,-2.87,-4.65,-4.18,-3.38,-10.26,-5.21,-4.73,-4.81,-2.48,2.4,-3.79,0.14,-1,-13.18,-10.68,-6.74,-2.05,3.07,-5.22,-4.51,-10.26,-4.83,-6.63,-11.99,-0.49,1.95,1.66,-5.18,-0.92,-2.96,-6.67,-1.16,-4.84,-2.17,-8.93
198311,4.53,2.04,7.11,-3.47,0.79,4.48,-0.07,2.55,8.4,1.09,-3.3,-2.62,-3.05,2.44,0.62,8.83,7.9,6.96,9.49,2.12,6.16,10.85,-0.01,10.85,6.26,4.55,17.95,5.98,3.26,-0.6,-1.57,3.17,7.42,5.63,-2.3,7.87,9.84,12.4,4.1,7.11,4.68,4.23,5.38,7.22,3.66,4.97,2.56,4.38
198312,1.15,0.31,-0.99,-2.68,3.39,-0.8,6.86,-2.01,0.25,-3.27,1.62,-3.6,-4.62,-3.06,-1.02,-1.77,-1.09,-1.8,1.14,-0.26,1.23,-0.41,0.72,-1.63,-0.11,-3.45,-1.93,-1.92,-6.12,1.99,-3.63,-1.52,0.13,-2.94,2.45,-2.79,2.74,-1.98,-1.87,-0.91,-1.07,-6.02,-4.37,-0.32,-1.11,-3.79,-0.6,-2.46
198401,2.69,2.85,-3.45,-1.59,4.89,-7.85,1.37,-5.36,-5.69,-7.31,2.45,-5.64,0.29,-4.22,0.87,-4.3,-3.62,-0.82,-1.94,-1.92,-1.04,-4.56,-4.03,-1.19,-6.76,-5.46,-0.88,1.75,0.84,10.07,1.49,4.06,-7.07,-7.34,-5.69,-6.4,-5.88,-5.61,-3.45,-4.19,-4.2,-6.33,-4.21,2.97,-4,-2.8,0.01,-5.49
198402,-6.7,-5.35,0.62,-7.39,-7.66,-6.1,-9.15,-8.38,-5.41,-1.85,-4.06,-6.46,-0.31,-7.21,-6.17,-7.78,-7.26,-2.89,-7.78,-6.81,-7.5,-7.38,-6.7,-6.88,-7.44,-11.2,13.91,-0.21,-4.66,3.96,-3.36,-3.7,-6.38,-6.29,-4.39,-7.57,-9.47,-5.32,-3.37,-7.53,-4.63,-4.36,-5.72,-6.53,-1.82,-7.26,-5.09,-6.11
198403,3.69,0.23,5.88,-1.48,-1.79,2.28,10.15,6.58,2.52,0.41,1.55,-2.8,-0.58,6.08,2.69,-2.4,4.56,3.7,5.9,4.77,4.71,-0.48,-2.44,-3.86,-2.58,4.18,-0.01,7.28,2.54,0.14,-0.23,-4.21,0.34,1.57,2.11,1.56,3.22,8.34,-0.32,1.5,3.2,0.36,3.89,-2.26,6.23,2.34,1.74,-0.25
198404,-3.71,0.09,1.62,-0.47,-1.39,4.45,-5.31,2.37,-0.09,-0.66,5.98,3.25,1.39,1.07,1.67,0.37,-1.58,-5.37,-5.59,1.68,-1.51,3.14,1.12,0.69,7.6,2.98,-9.77,-3.6,2.13,4.09,-0.4,2.18,-3.32,-2.55,0.57,-0.67,-1.9,-1.55,2.76,-3.91,-0.78,0.75,-1.81,-0.69,-3.45,-3.14,0.12,-0.95
198405,-4.44,-2.7,0.16,-0.26,-0.76,-9.71,-2.03,-3.18,-2.03,-6.16,-4.29,-13.61,-4.99,-6.72,-6.41,-4.3,-8.85,-10.34,-9.48,1.31,-7.8,-8.63,-5.78,-1.3,-7.04,-8.54,-3.93,-5.94,-3.46,-5.08,-0.83,-3.49,-3.12,-5,-5.17,-4.8,-6.54,-9.74,-2.51,-4.73,-7.05,-5.01,-3.18,-10.31,-9.18,-2.85,-5.04,-7.13
198406,2.89,7.34,5.53,0.77,6.72,-0.99,1.54,8.5,3.3,4.47,2.53,-0.58,5.2,0.16,3.62,2.47,1.76,0,-1.51,-0.58,-0.81,5.11,3.89,9.15,13.4,5.71,-8.92,-10.29,-4.79,-2.19,0.47,12.26,8.56,6.62,-0.45,4.63,3.97,3.84,8.76,2.52,6.18,7.59,7.39,1.66,4.21,-0.53,1.49,5.02
198407,-0.62,-2.58,3.16,-2.87,0.4,2.14,-4.96,-1.68,0.05,-5.56,1.14,-2.41,-5.3,-2.3,-4.97,-8.51,-2.06,-3.61,-9.2,-7.41,-5.11,-2.42,4.15,3.99,0.47,4.52,-19.81,-12.96,-7.66,-7.15,-0.03,2.89,2.83,-6.4,0.72,-4.6,-3.92,4.46,-1.7,-2.71,-3.83,1.05,-1.86,0.98,-2.13,-3.07,-0.58,-2.9
198408,10.92,9,2.52,5.86,9.8,16.9,6.58,11.06,7.42,9.92,16.02,14.55,7.78,13.67,11.32,8.21,13.43,9.4,13.97,9.35,12.67,14.98,9.68,13.76,18.93,12.08,13.92,20.98,11.2,13.77,7.75,7.15,12.79,14.74,13.17,15,12.75,10.61,11.2,10.89,13.86,9.11,7.54,10.96,13.81,9.92,10.07,10.58
198409,-3.69,3.05,3.38,1.03,4.02,-8.94,1.22,-2.18,-1.62,-1.03,-7.74,-4.98,-3.34,-3.05,-1.7,-3.17,-0.14,3.51,-3.4,-3.39,-1.53,-5.93,2.44,-2.37,-4.36,-4.71,3.89,-4.66,0.68,2.13,4.81,4.04,-0.62,-2.93,-1.76,-6.78,-6.41,-4.78,-3.83,0.59,-0.24,0.3,-1.05,6.19,2.96,2.11,2.31,-0.4
198410,-1.83,1.33,3.19,4.72,3.17,-2.2,-1.84,-0.43,1.46,-1.43,-0.32,-1.39,2.9,-1.3,0.23,1.7,0.96,-0.15,-1.83,-0.4,-3.17,0.76,2.11,5.9,5.77,8.04,-7.96,-8.05,-7.6,-4.47,3.31,-3.52,0.08,-2.25,0.87,-1.24,-2.58,2.74,3.17,2.5,0.68,-1.22,0.36,0.96,2.7,2.19,0.69,-1.72
198411,4.75,0.53,-3.08,-0.11,1.71,-6.82,-0.16,0.95,-0.8,-0.55,-5.54,2.72,0.6,-0.6,-1.52,0.24,0.38,-1.03,-1.1,-4.58,-1.93,-4.29,-2.79,-7.01,2.04,0.06,-3.95,2.15,4.48,-1.05,3.03,0.47,-8.25,-3.31,-2.68,-4.87,-6.08,-0.31,-1.56,-1.78,-1.92,-2.76,-4.18,0.18,0.65,-3.34,0.27,-3.71
198412,8.52,2.9,0.74,1.55,1.66,3.34,-0.12,4.4,2.83,0.2,2.12,0.71,3.56,0.6,-0.03,2.68,2.26,-2.49,2.33,-2.64,1.31,4.52,4.5,4.11,5.21,7.41,-13.38,-3.95,-5.29,-0.52,2.63,5.32,3.31,4.19,2.62,1.18,3.05,3.37,1.18,3.91,3.37,-0.12,2.45,5.74,5.54,1.32,3.63,2.14
198501,2.9,1.76,-2.24,5.26,2.35,10.64,16.33,12.22,7.5,12.54,16.9,10.49,5.78,7.09,12.06,8.49,10.91,17.78,10.53,10.55,11.74,13.43,8.88,10.04,10.43,4.14,10.51,13.45,7.85,6.5,2.4,5.25,14,14.79,11.44,12.37,12.91,6.01,7.75,9.81,15.65,12.73,11.03,9.62,9.98,11.13,8.11,14.12
198502,5.86,5.73,7.13,1.43,9.83,-0.96,5.77,1.36,0.69,1.78,3.94,4.28,3.35,2.24,0.59,3.29,0.13,-0.71,-0.38,-0.38,0.22,-1.09,-2.35,6.78,2.18,4.21,-5.64,-1.1,-0.88,3.85,1.39,3.37,-0.55,3.66,-1.67,-2.02,-1.39,0.65,0.05,2.7,0.19,2.33,4.08,0.33,4.77,-0.34,1.83,3.64
198503,0.89,5.63,11.72,4.28,3.14,-2.18,2.92,5.09,-3.02,0.57,-0.61,2.26,4.08,-2.19,-2.78,-3.72,-5.14,-2.96,-3.34,-0.73,-4.46,-5.34,-4.91,-3.86,-5.33,-6.12,21.2,1.78,-3.28,1.6,6.12,4.46,-3.68,-3.22,-6.79,-2.9,-7.58,-3.2,-0.46,-3.15,-0.74,-0.68,1.28,0.86,-0.78,-2.88,0.25,0.45
198504,5.54,-2.24,-1.8,1.47,-8.18,-5.02,1.97,0.26,-1.06,0.3,-4.31,-1.88,-1.05,0.79,-2.12,-2.82,-2.34,-0.43,-4.84,-2.48,-3.34,-2.42,-4.27,-2.17,-9,-3.33,-6.29,-0.56,-1.75,3.91,1.62,-0.71,-0.33,-1.96,-2.71,-4.79,-4.89,1.32,-2.41,-3.38,-0.44,0.35,0.64,3.25,3.47,-0.39,1.99,-0.39
198505,3.78,15.28,3.12,8.45,0.01,7.8,4.91,7.02,4.66,9.65,9.72,6.27,10.36,7.79,6.82,3.61,7.29,3.22,1.62,-2.07,3.65,7.04,7.48,9.41,5.81,11,1.62,-1.49,5.67,0.61,5.5,8.35,9.53,4.16,3.22,2.31,3.07,5.81,1.32,11.34,5.19,11.39,6.59,6.02,7.29,4.79,5.93,6.04
198506,-1.45,3.25,3.95,3.68,2.79,1.99,10.24,1.98,2.59,0.99,7.15,2.72,1.12,1.34,2.01,3.57,1.88,1.03,-0.67,-1.26,0.22,1.54,0.71,0.81,3.11,1.53,0.73,-3.73,-4.58,-0.76,3.62,4.5,6.34,1.25,-2.93,2.4,2.85,2.36,3.6,3.53,2.79,1.35,0.35,4.2,2.4,-0.21,2.81,3.69
198507,3.9,-4.58,0.46,1.18,-5.22,0.96,-1.52,-3.5,2.53,1.88,-3.23,2.35,-0.38,4.14,3.01,3.78,2.96,2.98,7.73,3.53,4.07,4.26,1.05,3.64,2.85,4.3,13.3,8.49,3.66,-0.35,-4.7,-4.56,1.51,1.44,5.2,2.49,6.23,4.46,2.83,3.76,0.26,-5.66,-0.42,-2.02,-1.22,1.68,-1.15,3.09
198508,-1.94,3.79,0.64,2.25,-2.26,-0.04,5.39,-1.82,-2.31,2.57,-6.67,1.35,0.26,-1.18,-0.79,0.83,-2.15,-3.64,-1.87,-5.15,-2.46,0.46,-1.53,-0.44,1.76,-3.04,1.29,-2.12,1.69,1.41,1.92,0.53,-1.22,-1.56,-2.19,-1.65,-5.64,-1.79,-0.98,-1.4,-0.95,-0.32,-1.96,-0.5,-1.12,-2.12,-0.03,1
198509,-8.51,7.44,-0.19,-0.75,-5.94,-5.27,-1.96,-5.51,-3.07,-3.05,-11.61,-3.79,-1.94,-3.44,-2.27,-0.78,-3.75,-7.2,-4.46,-0.85,-4.59,-3.3,-2.39,-7.73,-9.58,-5.44,-9.83,-10.2,0.41,-1.36,-5.31,-4.17,-7.64,-6.31,-3.16,-6.36,-8.28,-4.35,-3.06,-6.58,-4.33,-4.19,-3.9,-6.22,-4.47,-2.79,-3.79,-8.21
198510,3.09,4.03,3.97,5.64,-1.39,-4.1,8.42,3.08,4.53,7.03,-5.26,5.54,4.58,5.02,0.73,8.17,3.51,-1.31,-4.32,0.91,1.94,4.74,1.7,0.81,-6.97,0.7,-1.9,-2.62,2.08,6.3,6.31,4.04,4.7,4.8,4.27,1.81,-2.77,1.87,4.59,2.13,3.83,8.27,2.59,10.18,8.63,3.33,6.41,4.32
198511,4.54,9.33,13.4,2.43,10.03,10.52,4.52,6.97,11.6,8.28,3.67,8.81,11.36,5.8,7.4,4.07,9.17,9.06,5.98,2.13,7.98,7.33,8.21,5.95,7.98,8.09,3.35,7.13,2.34,0.52,4.24,7.39,8.62,8.54,8.59,7.39,11.95,8.16,9.29,6.54,8.6,7.43,9.3,7.07,9.26,4.34,7.22,6.93
198512,9.22,2.06,3.03,12.08,9.83,5.91,4.11,7.1,6.01,2.15,6.13,5.05,2.59,6.61,5.39,7.61,5.2,3.51,2.73,1.62,3.93,3.06,5.54,3.33,1.04,5.4,-4.89,-2.16,-2.99,-3.1,4.85,6.19,3.9,5.94,9.6,7.21,4.5,5.18,4.48,1.54,6.18,4.15,3.95,7.1,2.41,2.71,5.25,6.77
198601,7.93,2.38,-1.19,-0.86,5.55,2.14,3.92,-0.78,-0.95,5.22,-4.08,3.35,1.7,1.85,6.47,3.1,1.82,2.15,2.69,1.67,2.02,0.28,4.85,-0.63,3.08,-0.92,10.03,-0.42,-2.52,-6.87,3.78,-3.95,2.18,0.81,-1.11,0.85,3.79,4.91,1.77,5.6,2.71,1.65,0.92,2.81,6.58,2.46,2.51,3.92
198602,13.99,7.89,11.68,7.71,12.2,10.72,8.29,14.65,10.74,9.33,4.05,-0.93,8.22,12.02,8.83,10.24,12.36,13.87,5.31,8.12,8.41,8.74,10.92,10.99,8.55,5.31,-9.7,-1.8,-2.68,0.78,6.56,7.39,7.89,7.49,2.71,8.33,9.98,9,10.6,7.03,8.88,7.19,9.68,11.03,7.49,8.27,8.15,11.31
198603,2.74,7.84,11.07,9.17,11.52,5.65,6.87,5.07,5.57,6.17,7.05,12.15,13,5.46,6.06,8.12,10.17,14.44,3.86,5.96,4.75,3.9,10.78,6.01,7.39,2.36,-7.5,6.37,12.22,0.05,3.95,3.82,5.39,4.98,-0.11,0.05,-1.17,4.28,5.74,3.22,7.22,9.09,6.54,7.24,5.31,10.14,5.49,6.55
198604,5.24,-0.57,4.53,-2.92,3.64,3.91,8.34,-1.15,-1.66,-2.78,-1.34,7.97,-0.47,1.37,2.3,-1.75,-2.84,-0.63,-5.37,-0.73,-0.88,-0.81,-7.74,-4.47,-6.32,3.1,-9.68,-2.86,-4.98,0.76,-3.9,2.44,2.82,3.34,3.87,3.54,2.7,-2.67,-0.86,-2.64,1.63,-0.7,4.32,-0.54,-6.19,-1.63,-3.27,-4.72
198605,1.08,8.55,7.94,6.37,10.16,3.16,5.91,10.96,4.61,9.78,3.02,4.38,8.74,5.98,10.24,4,3.85,5.6,1.6,1.39,0.84,1.63,3.34,2.18,1.44,5.7,1.04,4.35,1.68,7.4,3.63,4.81,-1.19,5.35,1.01,-0.76,2.51,5.99,5.32,0.7,5.52,11.92,5.68,4.21,5.73,-3.24,5.19,6.35
198606,8.75,7.02,5.89,8.81,9.45,-6.5,7.94,2.77,1.74,4.34,-3.39,4.26,7.56,0.17,-2.83,5.03,-0.59,-2.36,-3.4,1.37,-3.94,-4,-0.36,1.56,-1.8,-2.21,-7.06,-3.77,-3.68,-2.27,5.07,5.42,2.76,-0.18,-4.47,-1.44,-8.31,-0.46,3.36,-2.04,0.92,4.73,1.94,2.49,-0.5,0.63,2.89,2.22
198607,-12.81,-3.71,-7.02,-2.99,-2.7,-7.04,-15.12,-7.81,-7.84,-8.77,-7.46,-7.34,-4.55,-6.21,-8.59,-7.52,-7.45,-11.21,-15.62,-9.06,-9.06,-7.31,-8.35,-8.68,-8.96,-11.66,7.11,-9.31,-3.96,-5.18,5.13,-3.02,-8.75,-10.79,-7.62,-8.6,-6.78,-5.85,-2.41,-9.75,-9.54,-9.37,-11.24,-6.39,-4.13,-6.72,-5.55,-5.19
198608,1.86,3.5,1.3,-1.43,4.47,8.08,-1.86,2.49,4.34,2.99,3.07,7.14,3.51,5.99,2.15,1.21,9.15,5.47,8.72,1.17,6.91,8,7.53,5.25,4.24,10.62,15.99,16.01,9.3,16.66,7.91,6.87,8.19,4.8,6.63,6.5,11.98,9.83,5.75,6.43,2.36,1.47,1.18,6.95,8.33,1.41,6.92,9.88
198609,-8.37,-11.85,-13.43,-8.1,-11.19,-9.74,-9.78,-10.24,-9.46,-9.74,-7.03,-10.49,-13.83,-5.31,-11.83,-6.45,-6.14,-4.07,2.05,0.96,-6.69,-7.39,-6.98,-7.98,-5.14,-4.98,8.08,2.14,-4.63,-0.87,-9.09,-9.29,-4.26,-9.61,-5.65,-8.18,-12.1,-5.78,-8.76,2.41,-8.61,-8.41,-8.12,-9.8,-11.35,-7.69,-10.11,-10.99
198610,-2.38,12.83,7.83,7.55,10.78,0.83,9.98,6.17,8.15,8.15,4.35,7.16,8.7,8.52,9.44,5.46,6.71,-0.65,2.95,-2.72,3.34,4.39,8.95,1.57,1.86,-2.46,-0.68,-0.53,-1.19,1.96,5.24,4.66,7.42,7.21,-2.99,5.03,5.11,6.88,5.95,6.34,6.06,7.96,6.72,2.59,1.31,5.35,4.72,13.81
198611,0.39,0.55,0.45,0.8,-0.09,0.31,-4.72,0.39,6.22,0.69,-4.68,-1.49,2.9,3.91,0.83,8.87,3.52,-1.95,-5.57,2.26,3.02,2.91,1.92,2.82,1.85,4.8,4.16,0.79,2.28,3.27,0.55,3.94,1.75,2.4,3.86,2.25,6.25,1.74,3.57,-0.29,1.18,2.02,0.77,-0.85,-1.85,-4.05,-0.38,2.33
198612,-3.51,-4.15,-0.05,-2.29,-2.43,-7.7,-3.43,-3.05,1.02,-7.14,-9.57,-2.85,0.28,-3.77,-1.57,0.79,-1.69,-2.69,-3.12,-5.23,0.95,-5.86,-4.62,-3.21,-7.26,-14.02,-3.7,-0.25,-4.59,-0.44,-3.3,-3.72,-1.83,-1.26,-4.33,-2.78,-2.26,-1.98,2.22,-5.07,-3.48,-7.14,-4.28,-1.17,-1.54,-1.52,-3.1,-3.11
198701,8.23,11.6,15.07,22.02,21.37,20.09,19.29,14.51,14.2,11.7,7.11,13.65,13.82,15.17,15.02,7.77,17.74,11.41,13.64,10.12,14.34,16.77,19.33,3.57,9.69,11.57,10.9,17.54,6.69,14.19,9.3,5.31,24.48,16.56,15.72,15.65,17.27,24.61,14.43,6.87,11.74,10.34,11.19,9.35,9.22,10,11.42,20.36
198702,7.65,4.22,4.6,3.35,-2.84,9.18,9.19,10.7,3.9,13.44,9.01,12.71,11.21,5.64,5.07,6.64,4.24,7.92,7.85,9.98,6.88,4.93,3.37,7.1,5.79,5.5,19.18,10.68,-0.25,-1.67,-2.14,0.04,2.01,6.9,10.02,8.61,8.78,0.69,2.36,4.94,5.38,11.66,9.92,5.39,7.78,5.97,1.76,4.02
198703,2.48,2.21,2.39,0.86,0.75,4.83,0.87,-0.82,2.06,1.15,6.84,0.1,-0.61,5.35,1.29,1.92,4.28,5.88,7.1,4.02,1.9,0.4,6.91,-1.86,-7.14,4.67,26.8,11.82,-0.55,12.47,-1.67,1.43,-7.23,2.09,4.01,-0.72,1.81,6.17,0.82,-1.92,1.59,1.94,4.13,-1.5,-5.61,1.66,0.22,4.29
198704,-2.12,-5.39,-6.81,4.21,-2.93,5.75,1.27,-3.04,-2.39,-4.59,-6.23,-2.77,-1.9,1.49,-2.65,6.21,-3.08,-7.41,3.48,-9.15,0.21,-0.64,8.19,-10.65,-9.57,2.08,4.28,3.76,-1.38,0.29,-4.32,-2.42,-4.53,-1.57,6.47,1.08,0.54,-3.18,-3.13,-1.53,-4.14,-2.45,-1.24,-4.06,-6.63,-4.81,-4.56,-4.32
198705,-0.71,3.87,3.21,-4.5,1.22,-3.33,1.34,4.45,1.34,-1.34,3.44,-0.42,1.32,0.4,2.93,8.98,-2.8,-1.49,3.93,-1.1,3.89,-0.05,-2.44,0.58,-0.08,-0.14,-6.8,-1.31,4.88,2.94,-1.85,3.33,-4.16,2.47,-0.58,-2.39,9.25,-5.56,-0.73,6.71,-0.77,0.56,-0.06,-1.26,-1.79,-2.19,-0.05,10.56
198706,4.48,7.67,4.83,2.1,5.76,-0.73,8.59,8.36,5.24,9.53,6.14,5.49,4.47,4.78,2.3,0.88,6.34,2.27,3.42,-0.43,3.18,4.2,2.33,5.36,4.12,3.14,-4.85,0.46,1.98,6.08,3.39,7.04,7.39,2.1,0.26,2.39,-3.55,4.9,9.01,5.63,3.68,7.5,2.12,5.92,5.66,4.24,4.35,-2.11
198707,-3.37,1.9,6.22,8.43,9.28,4.35,6.83,8.99,5.04,4.9,4.82,1.98,6.67,5.86,5.32,4.75,7.66,4.05,19.09,4.76,12.2,4.73,6.61,11.49,5.23,4.61,22.57,15.24,5.28,3.16,-1.68,6.01,2.19,1.48,-0.04,5.59,1.9,4.57,4.33,4.18,4.53,6.71,2.71,-0.04,1.09,3.92,3.19,9.73
198708,2.37,2.45,4.92,2.08,18.63,8.83,3.94,-0.48,5.49,1.01,-3.43,5.22,2.37,2.39,4.55,-1.99,2.71,-0.54,-4.17,6.03,1.12,4.7,4.46,1.08,0.88,2.64,0.95,-6.28,5.93,1.88,3.71,5.11,5.86,5.7,7.65,5.74,6.8,6.64,6.86,0,2.43,3.37,2.52,4.68,8.83,3.1,5.01,2.01
198709,0.05,-3.6,-1.5,0.68,0.32,-1.9,-2.17,-2.85,-1.04,-8.12,-2.73,-4.5,-2.13,-0.52,-1.13,-1.48,-0.65,-2.49,3.65,-1.16,4.09,2.23,-6.8,-2.45,-0.67,-2.75,5.39,4.6,-5.85,-3.82,-2.31,2.99,-4.11,1.68,-6.34,1.91,3.17,0.46,1.38,-1.85,-3.48,-7.1,-4.74,-4.69,-2.16,0.08,-1.26,-4.14
198710,-29.04,-17.86,-16.05,-18.07,-21.79,-34.41,-31.88,-22.56,-21.65,-30.85,-31.31,-20.42,-19.11,-28,-30.55,-32.51,-27.82,-31.52,-30.51,-26.33,-31.31,-32.2,-28.33,-30.23,-32.27,-27.52,-30.9,-32.89,-30.21,-18.28,-6.93,-12.39,-28.25,-27.52,-23.78,-27.81,-30.15,-26.48,-28.22,-27.92,-28.68,-29.12,-23.6,-22.28,-16.82,-22.85,-22.83,-26.34
198711,-2.65,-8.19,-7.94,-4.84,-8.25,-11.35,-6.28,-7.98,-10.28,-12.34,-6.15,-6.9,-10.08,-5.65,-5.69,-5.36,-4.16,-9.88,2.32,1.09,-1.38,-6.74,-5.72,-9.33,-6.75,-1.44,19.95,-1.24,-2.42,-10.63,-2.52,-8.94,-11.19,-8.68,-9.57,-10.72,-9.17,-3.39,-2.86,-8.36,-4.51,-9.28,-6.93,-7.89,-8.46,-8.63,-6.01,-9.2
198712,6.67,7.51,5.24,12.67,4.34,16.91,11.58,8.55,7.14,7.8,4.84,6.42,5.19,14.45,14.68,14.09,8.87,6.75,10.42,7.14,11.64,13.56,9.61,5.37,13.31,3.77,-0.9,9.62,10.76,6.75,0.57,4.27,17.76,15.16,8.59,13.72,20.85,10.72,11.2,7.2,10.41,7.94,8.29,5.18,2.73,2.87,3.38,13.98
198801,3.33,4.06,2.05,-0.26,2.97,-6.27,2.07,1.89,1.05,8.19,2.95,5.53,6.89,-2.26,2.4,0.91,3.47,6.05,-2.97,0.29,2.6,-0.18,6.94,14.63,7.46,11.84,-17.67,-3.22,0.22,8.53,9.77,9.77,2.99,-1.55,-2.94,-1.11,-1.28,-2.06,-4.05,4.18,3.36,7.02,4.46,11.45,8.36,3.69,8.28,-0.57
