Date,Price,Open,High,Low,Change %
"Jun 02, 2011","1,533.90","1,542.49","1,546.16","1,521.60",-0.44%
"Jun 01, 2011","1,540.70","1,535.15","1,550.64","1,529.55",0.35%
"May 31, 2011","1,535.35","1,539.95","1,542.50","1,534.26",-0.20%
"May 30, 2011","1,538.45","1,537.24","1,540.00","1,534.39",0.12%
"May 27, 2011","1,536.65","1,523.59","1,540.10","1,520.00",1.16%
"May 26, 2011","1,519.05","1,524.26","1,531.70","1,515.39",-0.45%
"May 25, 2011","1,525.95","1,527.69","1,534.10","1,523.06",-0.03%
"May 24, 2011","1,526.40","1,518.70","1,529.45","1,515.00",0.61%
"May 23, 2011","1,517.20","1,512.60","1,518.01","1,504.05",0.24%
"May 20, 2011","1,513.55","1,495.50","1,517.55","1,488.95",1.34%
"May 19, 2011","1,493.60","1,498.30","1,501.51","1,488.40",-0.23%
"May 18, 2011","1,497.00","1,486.30","1,501.60","1,486.30",0.68%
"May 17, 2011","1,486.85","1,491.20","1,499.60","1,473.50",-0.19%
"May 16, 2011","1,489.70","1,493.75","1,504.90","1,487.89",-0.32%
"May 13, 2011","1,494.55","1,506.41","1,516.93","1,483.03",-0.55%
"May 12, 2011","1,502.85","1,500.25","1,508.30","1,479.30",0.17%
"May 11, 2011","1,500.25","1,513.25","1,526.80","1,496.15",-1.02%
"May 10, 2011","1,515.72","1,513.03","1,519.65","1,506.17",0.18%
"May 09, 2011","1,513.05","1,493.26","1,514.31","1,489.99",1.19%
"May 06, 2011","1,495.25","1,474.65","1,498.59","1,471.05",1.47%
"May 05, 2011","1,473.65","1,516.79","1,523.69","1,464.40",-2.79%
"May 04, 2011","1,515.95","1,537.10","1,543.46","1,506.50",-1.36%
"May 03, 2011","1,536.83","1,545.34","1,551.80","1,527.96",-0.53%
"May 02, 2011","1,545.00","1,567.79","1,576.29","1,540.89",-1.32%
"Apr 29, 2011","1,565.60","1,536.95","1,571.30","1,533.00",1.96%
"Apr 28, 2011","1,535.45","1,527.51","1,538.85","1,524.25",0.56%
"Apr 27, 2011","1,526.90","1,506.59","1,530.40","1,503.30",1.32%
"Apr 26, 2011","1,507.05","1,505.94","1,507.91","1,493.00",-0.01%
"Apr 25, 2011","1,507.25","1,511.45","1,520.10","1,503.70",-0.06%
"Apr 22, 2011","1,508.13","1,507.35","1,512.95","1,502.15",0.25%
"Apr 21, 2011","1,504.35","1,503.49","1,510.75","1,502.35",0.13%
"Apr 20, 2011","1,502.35","1,497.30","1,507.70","1,495.16",0.48%
"Apr 19, 2011","1,495.10","1,497.29","1,501.31","1,489.30",-0.03%
"Apr 18, 2011","1,495.51","1,486.43","1,497.64","1,477.59",0.61%
"Apr 15, 2011","1,486.50","1,476.79","1,489.90","1,473.20",0.79%
"Apr 14, 2011","1,474.90","1,459.15","1,477.30","1,454.80",1.18%
"Apr 13, 2011","1,457.75","1,452.49","1,462.30","1,450.96",0.29%
"Apr 12, 2011","1,453.60","1,462.15","1,467.50","1,443.89",-0.67%
"Apr 11, 2011","1,463.40","1,473.55","1,476.61","1,459.20",-0.79%
"Apr 08, 2011","1,475.10","1,460.39","1,476.85","1,458.25",1.14%
"Apr 07, 2011","1,458.50","1,460.70","1,466.80","1,454.09",0.07%
"Apr 06, 2011","1,457.50","1,456.70","1,462.41","1,451.60",0.44%
"Apr 05, 2011","1,451.10","1,437.05","1,457.35","1,430.10",0.99%
"Apr 04, 2011","1,436.94","1,428.74","1,438.94","1,427.79",0.60%
"Apr 01, 2011","1,428.38","1,432.59","1,436.55","1,413.05",-0.25%
"Mar 31, 2011","1,432.00","1,424.85","1,441.30","1,422.25",0.57%
"Mar 30, 2011","1,423.88","1,418.52","1,430.50","1,412.25",0.36%
"Mar 29, 2011","1,418.80","1,422.20","1,425.10","1,412.85",-0.13%
"Mar 28, 2011","1,420.65","1,427.85","1,430.04","1,411.95",-0.63%
"Mar 25, 2011","1,429.65","1,432.80","1,438.70","1,422.79",-0.10%
"Mar 24, 2011","1,431.10","1,439.29","1,449.40","1,425.20",-0.49%
"Mar 23, 2011","1,438.20","1,429.49","1,442.90","1,427.61",0.68%
"Mar 22, 2011","1,428.55","1,427.95","1,428.74","1,424.86",0.11%
"Mar 21, 2011","1,427.05","1,426.46","1,436.70","1,425.19",0.53%
"Mar 18, 2011","1,419.55","1,405.39","1,425.70","1,403.40",1.08%
"Mar 17, 2011","1,404.40","1,401.99","1,406.95","1,388.25",0.22%
"Mar 16, 2011","1,401.30","1,396.80","1,408.35","1,393.85",0.38%
"Mar 15, 2011","1,395.95","1,429.49","1,429.49","1,382.90",-2.29%
"Mar 14, 2011","1,428.65","1,422.09","1,433.89","1,419.79",0.79%
"Mar 11, 2011","1,417.40","1,412.90","1,424.55","1,404.70",0.28%
"Mar 10, 2011","1,413.45","1,429.45","1,431.75","1,403.12",-1.12%
"Mar 09, 2011","1,429.50","1,428.59","1,436.55","1,423.31",0.04%
"Mar 08, 2011","1,428.89","1,431.20","1,437.16","1,423.70",-0.30%
"Mar 07, 2011","1,433.17","1,428.28","1,445.03","1,428.28",0.27%
"Mar 04, 2011","1,429.30","1,416.09","1,432.36","1,413.41",0.91%
"Mar 03, 2011","1,416.40","1,435.15","1,436.55","1,410.36",-1.29%
"Mar 02, 2011","1,434.95","1,434.15","1,440.50","1,427.90",0.08%
"Mar 01, 2011","1,433.85","1,410.94","1,435.00","1,409.35",1.57%
"Feb 28, 2011","1,411.65","1,408.90","1,416.60","1,404.60",0.17%
"Feb 25, 2011","1,409.25","1,402.06","1,412.14","1,399.54",0.64%
"Feb 24, 2011","1,400.25","1,411.97","1,418.42","1,392.00",-0.72%
"Feb 23, 2011","1,410.45","1,399.66","1,416.80","1,395.70",0.88%
"Feb 22, 2011","1,398.15","1,406.56","1,411.26","1,393.14",-0.59%
"Feb 21, 2011","1,406.45","1,388.45","1,408.70","1,388.45",1.38%
"Feb 18, 2011","1,387.30","1,383.74","1,392.15","1,382.00",0.26%
"Feb 17, 2011","1,383.67","1,374.53","1,385.28","1,374.43",0.62%
"Feb 16, 2011","1,375.11","1,373.45","1,382.29","1,368.45",0.12%
"Feb 15, 2011","1,373.40","1,362.02","1,376.85","1,360.85",0.81%
"Feb 14, 2011","1,362.31","1,359.36","1,367.15","1,354.45",0.46%
"Feb 11, 2011","1,356.10","1,363.51","1,368.51","1,353.99",-0.43%
"Feb 10, 2011","1,362.01","1,363.41","1,366.57","1,350.78",-0.07%
"Feb 09, 2011","1,362.95","1,364.14","1,367.40","1,358.36",-0.08%
"Feb 08, 2011","1,364.00","1,350.65","1,368.18","1,348.45",1.10%
"Feb 07, 2011","1,349.10","1,348.15","1,353.40","1,343.13",-0.01%
"Feb 04, 2011","1,349.25","1,353.80","1,358.43","1,345.30",-0.29%
"Feb 03, 2011","1,353.20","1,336.35","1,356.15","1,325.14",1.23%
"Feb 02, 2011","1,336.80","1,340.89","1,343.79","1,326.80",-0.28%
"Feb 01, 2011","1,340.60","1,332.15","1,343.60","1,325.65",0.63%
"Jan 31, 2011","1,332.19","1,336.93","1,346.18","1,323.29",-0.24%
"Jan 28, 2011","1,335.35","1,312.95","1,347.21","1,308.56",1.82%
"Jan 27, 2011","1,311.49","1,346.74","1,341.64","1,309.09",-2.56%
"Jan 26, 2011","1,345.89","1,333.11","1,346.76","1,325.06",0.91%
"Jan 25, 2011","1,333.75","1,334.49","1,338.75","1,323.05",-0.07%
"Jan 24, 2011","1,334.70","1,343.25","1,353.40","1,333.85",-0.58%
"Jan 21, 2011","1,342.51","1,345.91","1,350.70","1,337.95",-0.25%
"Jan 20, 2011","1,345.85","1,370.35","1,371.55","1,343.00",-1.78%
"Jan 19, 2011","1,370.20","1,368.10","1,379.16","1,365.70",0.18%
"Jan 18, 2011","1,367.76","1,361.45","1,376.61","1,360.01",0.37%
"Jan 17, 2011","1,362.78","1,359.53","1,366.22","1,357.47",0.07%
"Jan 14, 2011","1,361.85","1,373.35","1,378.35","1,355.49",-0.91%
"Jan 13, 2011","1,374.36","1,388.16","1,393.61","1,370.17",-0.88%
"Jan 12, 2011","1,386.50","1,381.00","1,389.40","1,376.65",0.29%
"Jan 11, 2011","1,382.45","1,374.90","1,386.96","1,372.90",0.54%
"Jan 10, 2011","1,375.05","1,369.30","1,376.50","1,365.64",0.40%
"Jan 07, 2011","1,369.60","1,372.10","1,379.74","1,353.30",-0.13%
"Jan 06, 2011","1,371.40","1,377.95","1,380.20","1,364.95",-0.44%
"Jan 05, 2011","1,377.48","1,380.94","1,385.73","1,364.48",-0.23%
"Jan 04, 2011","1,380.60","1,414.38","1,417.59","1,372.38",-2.38%
"Jan 03, 2011","1,414.30","1,421.30","1,424.07","1,412.24",-0.50%
"Dec 31, 2010","1,421.45","1,406.15","1,423.15","1,405.25",1.21%
"Dec 30, 2010","1,404.45","1,411.35","1,414.95","1,402.55",-0.46%
"Dec 29, 2010","1,410.95","1,405.96","1,414.35","1,400.75",0.32%
"Dec 28, 2010","1,406.39","1,383.95","1,407.15","1,382.45",1.61%
"Dec 27, 2010","1,384.10","1,384.75","1,386.70","1,372.75",-0.05%
"Dec 24, 2010","1,384.75","1,380.55","1,386.14","1,378.82",0.32%
"Dec 23, 2010","1,380.35","1,385.05","1,388.96","1,372.61",-0.34%
"Dec 22, 2010","1,385.00","1,385.75","1,391.20","1,382.04",-0.05%
"Dec 21, 2010","1,385.74","1,385.26","1,392.39","1,381.16",0.08%
"Dec 20, 2010","1,384.65","1,376.80","1,388.45","1,376.24",0.67%
"Dec 17, 2010","1,375.41","1,371.51","1,379.36","1,365.05",0.42%
"Dec 16, 2010","1,369.70","1,380.80","1,386.75","1,361.75",-0.73%
"Dec 15, 2010","1,379.80","1,396.05","1,397.40","1,377.39",-1.18%
"Dec 14, 2010","1,396.25","1,393.40","1,408.10","1,392.05",0.18%
"Dec 13, 2010","1,393.76","1,383.76","1,399.44","1,380.55",0.56%
"Dec 10, 2010","1,386.05","1,387.80","1,392.55","1,372.30",-0.11%
"Dec 09, 2010","1,387.64","1,382.05","1,394.54","1,379.68",0.40%
"Dec 08, 2010","1,382.10","1,401.19","1,404.42","1,371.85",-1.41%
"Dec 07, 2010","1,401.89","1,423.45","1,431.45","1,396.49",-1.52%
"Dec 06, 2010","1,423.55","1,415.56","1,427.51","1,409.15",0.60%
"Dec 03, 2010","1,415.05","1,385.36","1,415.91","1,383.55",2.20%
"Dec 02, 2010","1,384.65","1,387.69","1,398.60","1,382.95",-0.18%
"Dec 01, 2010","1,387.10","1,385.70","1,397.11","1,382.15",0.16%
"Nov 30, 2010","1,384.85","1,368.40","1,390.15","1,363.04",1.20%
"Nov 29, 2010","1,368.37","1,364.30","1,371.13","1,354.97",0.29%
"Nov 26, 2010","1,364.42","1,374.49","1,375.16","1,350.64",-0.74%
"Nov 25, 2010","1,374.62","1,373.55","1,375.40","1,368.25",-0.02%
"Nov 24, 2010","1,374.90","1,377.00","1,381.70","1,369.60",-0.17%
"Nov 23, 2010","1,377.20","1,366.40","1,382.40","1,356.35",0.79%
"Nov 22, 2010","1,366.35","1,354.70","1,368.11","1,348.55",0.95%
"Nov 19, 2010","1,353.50","1,350.49","1,363.29","1,341.90",-0.03%
"Nov 18, 2010","1,353.85","1,336.00","1,359.55","1,335.59",1.24%
"Nov 17, 2010","1,337.25","1,340.00","1,345.20","1,331.30",-0.27%
"Nov 16, 2010","1,340.85","1,360.40","1,364.85","1,329.85",-1.37%
"Nov 15, 2010","1,359.49","1,366.95","1,377.16","1,355.59",-0.69%
"Nov 12, 2010","1,368.95","1,409.90","1,410.61","1,360.26",-2.87%
"Nov 11, 2010","1,409.35","1,403.30","1,418.25","1,396.95",0.40%
"Nov 10, 2010","1,403.75","1,392.70","1,410.80","1,384.25",0.92%
"Nov 09, 2010","1,390.95","1,410.41","1,425.36","1,383.74",-1.31%
"Nov 08, 2010","1,409.45","1,394.90","1,410.70","1,387.14",1.12%
"Nov 05, 2010","1,393.90","1,392.69","1,398.35","1,374.15",0.08%
"Nov 04, 2010","1,392.75","1,348.09","1,393.66","1,346.75",3.27%
"Nov 03, 2010","1,348.65","1,357.96","1,365.25","1,324.64",-0.65%
"Nov 02, 2010","1,357.50","1,351.25","1,359.95","1,350.70",0.43%
"Nov 01, 2010","1,351.75","1,361.19","1,366.49","1,349.80",-0.57%
"Oct 29, 2010","1,359.55","1,344.09","1,359.95","1,335.56",1.13%
"Oct 28, 2010","1,344.35","1,325.59","1,346.50","1,323.55",1.44%
"Oct 27, 2010","1,325.30","1,339.65","1,344.00","1,319.24",-1.09%
"Oct 26, 2010","1,339.90","1,339.45","1,343.90","1,328.41",-0.04%
"Oct 25, 2010","1,340.45","1,331.89","1,350.20","1,331.80",0.92%
"Oct 22, 2010","1,328.20","1,326.05","1,329.35","1,316.09",0.20%
"Oct 21, 2010","1,325.50","1,346.10","1,350.05","1,318.74",-1.55%
"Oct 20, 2010","1,346.35","1,334.80","1,348.20","1,330.80",0.82%
"Oct 19, 2010","1,335.45","1,369.40","1,372.05","1,329.30",-2.51%
"Oct 18, 2010","1,369.80","1,371.00","1,375.30","1,353.05",0.05%
"Oct 15, 2010","1,369.15","1,380.85","1,386.25","1,363.20",-0.88%
"Oct 14, 2010","1,381.30","1,372.70","1,388.10","1,371.25",0.67%
"Oct 13, 2010","1,372.10","1,350.65","1,375.15","1,349.40",1.59%
"Oct 12, 2010","1,350.60","1,354.50","1,356.30","1,341.45",-0.25%
"Oct 11, 2010","1,353.95","1,346.40","1,356.15","1,340.85",0.53%
"Oct 08, 2010","1,346.80","1,332.90","1,350.20","1,325.35",0.98%
"Oct 07, 2010","1,333.70","1,349.65","1,365.60","1,326.55",-1.16%
"Oct 06, 2010","1,349.40","1,341.00","1,350.80","1,339.65",0.65%
"Oct 05, 2010","1,340.75","1,314.00","1,342.20","1,312.25",1.94%
"Oct 04, 2010","1,315.25","1,318.40","1,321.00","1,313.25",-0.27%
"Oct 01, 2010","1,318.80","1,310.55","1,322.30","1,307.10",0.71%
"Sep 30, 2010","1,309.50","1,310.35","1,316.80","1,296.90",-0.03%
"Sep 29, 2010","1,309.90","1,309.00","1,314.20","1,306.15",0.06%
"Sep 28, 2010","1,309.10","1,295.30","1,311.10","1,283.60",1.09%
"Sep 27, 2010","1,295.00","1,298.50","1,301.00","1,293.50",-0.15%
"Sep 24, 2010","1,296.95","1,292.90","1,300.95","1,292.30",0.34%
"Sep 23, 2010","1,292.55","1,292.40","1,297.35","1,288.25",0.09%
"Sep 22, 2010","1,291.35","1,286.60","1,296.60","1,285.80",0.34%
"Sep 21, 2010","1,286.95","1,279.15","1,292.70","1,271.85",0.67%
"Sep 20, 2010","1,278.35","1,277.40","1,285.20","1,275.50",0.27%
"Sep 17, 2010","1,274.90","1,276.00","1,284.25","1,273.10",-0.05%
"Sep 16, 2010","1,275.55","1,268.10","1,278.70","1,265.65",0.59%
"Sep 15, 2010","1,268.05","1,268.10","1,272.35","1,263.45",-0.06%
"Sep 14, 2010","1,268.85","1,245.00","1,275.25","1,244.50",1.88%
"Sep 13, 2010","1,245.45","1,245.90","1,249.70","1,241.45",-0.08%
"Sep 10, 2010","1,246.45","1,244.30","1,251.65","1,237.05",0.19%
"Sep 09, 2010","1,244.10","1,253.45","1,259.30","1,242.70",-0.88%
"Sep 08, 2010","1,255.20","1,254.55","1,262.75","1,253.50",-0.02%
"Sep 07, 2010","1,255.40","1,248.55","1,260.30","1,244.50",0.43%
"Sep 06, 2010","1,250.05","1,248.60","1,251.45","1,247.05",0.24%
"Sep 03, 2010","1,247.10","1,252.40","1,255.10","1,237.00",-0.33%
"Sep 02, 2010","1,251.25","1,244.30","1,253.80","1,243.50",0.55%
"Sep 01, 2010","1,244.35","1,248.00","1,255.15","1,242.75",-0.26%
"Aug 31, 2010","1,247.65","1,236.95","1,251.90","1,233.75",0.88%
"Aug 30, 2010","1,236.80","1,237.00","1,238.80","1,233.80",-0.11%
"Aug 27, 2010","1,238.20","1,236.94","1,244.25","1,233.75",0.17%
"Aug 26, 2010","1,236.05","1,240.55","1,246.00","1,235.85",-0.33%
"Aug 25, 2010","1,240.10","1,229.65","1,242.35","1,229.65",0.84%
"Aug 24, 2010","1,229.75","1,225.70","1,236.00","1,210.60",0.35%
"Aug 23, 2010","1,225.40","1,229.10","1,233.85","1,223.65",-0.22%
"Aug 20, 2010","1,228.05","1,230.70","1,233.05","1,222.25",-0.33%
"Aug 19, 2010","1,232.10","1,230.60","1,239.15","1,229.30",0.21%
"Aug 18, 2010","1,229.55","1,225.30","1,233.35","1,218.40",0.38%
"Aug 17, 2010","1,224.90","1,224.90","1,230.45","1,224.10",0.00%
"Aug 16, 2010","1,224.85","1,214.55","1,229.15","1,214.55",0.77%
"Aug 13, 2010","1,215.55","1,214.05","1,219.35","1,212.55",0.19%
"Aug 12, 2010","1,213.20","1,198.40","1,217.25","1,197.85",1.29%
"Aug 11, 2010","1,197.75","1,204.25","1,209.75","1,194.15",-0.51%
"Aug 10, 2010","1,203.85","1,201.10","1,208.05","1,191.50",0.20%
"Aug 09, 2010","1,201.40","1,204.85","1,210.55","1,199.90",-0.32%
"Aug 06, 2010","1,205.30","1,194.70","1,213.61","1,193.10",0.85%
"Aug 05, 2010","1,195.10","1,195.35","1,200.55","1,190.65",-0.05%
"Aug 04, 2010","1,195.75","1,185.70","1,203.35","1,184.40",0.85%
"Aug 03, 2010","1,185.70","1,181.65","1,191.35","1,179.75",0.33%
"Aug 02, 2010","1,181.85","1,181.45","1,191.40","1,175.50",0.08%
"Jul 30, 2010","1,180.90","1,167.35","1,183.95","1,166.00",1.20%
"Jul 29, 2010","1,166.93","1,163.50","1,169.80","1,159.65",0.29%
"Jul 28, 2010","1,163.55","1,162.50","1,166.35","1,157.40",0.11%
"Jul 27, 2010","1,162.30","1,181.90","1,187.75","1,158.15",-1.71%
"Jul 26, 2010","1,182.50","1,189.25","1,195.30","1,179.65",-0.56%
"Jul 23, 2010","1,189.10","1,195.05","1,203.95","1,183.81",-0.49%
"Jul 22, 2010","1,194.95","1,184.90","1,200.60","1,181.05",0.75%
"Jul 21, 2010","1,186.00","1,191.40","1,198.05","1,183.35",-0.53%
"Jul 20, 2010","1,192.30","1,184.65","1,194.30","1,175.85",0.73%
"Jul 19, 2010","1,183.70","1,193.20","1,195.10","1,177.65",-0.83%
"Jul 16, 2010","1,193.65","1,208.90","1,211.00","1,186.35",-1.23%
"Jul 15, 2010","1,208.55","1,209.05","1,217.95","1,204.55",0.00%
"Jul 14, 2010","1,208.50","1,211.75","1,218.85","1,203.16",-0.26%
"Jul 13, 2010","1,211.65","1,195.30","1,218.60","1,195.30",1.24%
"Jul 12, 2010","1,196.85","1,212.15","1,214.00","1,196.85",-1.25%
"Jul 09, 2010","1,212.00","1,197.35","1,213.85","1,194.70",1.13%
"Jul 08, 2010","1,198.45","1,203.00","1,209.70","1,189.35",-0.32%
"Jul 07, 2010","1,202.35","1,191.95","1,204.25","1,185.55",0.68%
"Jul 06, 2010","1,194.25","1,209.40","1,215.25","1,191.30",-1.22%
"Jul 05, 2010","1,208.95","1,211.10","1,215.35","1,206.55",-0.22%
"Jul 02, 2010","1,211.60","1,197.00","1,223.35","1,197.00",1.00%
"Jul 01, 2010","1,199.65","1,242.65","1,244.50","1,197.30",-3.44%
"Jun 30, 2010","1,242.35","1,239.40","1,248.55","1,235.45",0.11%
"Jun 29, 2010","1,240.95","1,237.10","1,245.30","1,227.35",0.23%
"Jun 28, 2010","1,238.05","1,253.75","1,263.45","1,236.42",-1.39%
"Jun 25, 2010","1,255.50","1,243.45","1,258.65","1,241.35",0.88%
"Jun 24, 2010","1,244.55","1,235.00","1,248.35","1,228.25",0.59%
"Jun 23, 2010","1,237.20","1,238.75","1,247.10","1,225.30",-0.19%
"Jun 22, 2010","1,239.50","1,231.65","1,243.10","1,231.65",0.60%
"Jun 21, 2010","1,232.15","1,259.10","1,265.40","1,230.95",-2.00%
"Jun 18, 2010","1,257.35","1,245.30","1,262.90","1,242.00",0.96%
"Jun 17, 2010","1,245.35","1,230.50","1,251.65","1,229.90",1.12%
"Jun 16, 2010","1,231.60","1,233.95","1,238.65","1,227.80",-0.23%
"Jun 15, 2010","1,234.45","1,221.30","1,237.35","1,220.30",1.01%
"Jun 14, 2010","1,222.15","1,226.45","1,235.00","1,217.05",-0.43%
"Jun 11, 2010","1,227.40","1,216.75","1,231.70","1,216.75",0.79%
"Jun 10, 2010","1,217.80","1,231.25","1,234.25","1,215.15",-1.18%
"Jun 09, 2010","1,232.35","1,235.10","1,242.50","1,223.75",-0.27%
"Jun 08, 2010","1,235.63","1,240.65","1,252.20","1,233.85",-0.36%
"Jun 07, 2010","1,240.05","1,219.15","1,245.35","1,211.15",1.64%
"Jun 04, 2010","1,220.00","1,206.58","1,220.70","1,197.65",0.99%
"Jun 03, 2010","1,208.05","1,223.20","1,224.95","1,201.15",-1.29%
"Jun 02, 2010","1,223.85","1,225.60","1,227.95","1,214.65",-0.12%
"Jun 01, 2010","1,225.30","1,216.10","1,231.20","1,215.05",0.75%
"May 31, 2010","1,216.21","1,212.05","1,218.30","1,210.20",0.12%
"May 28, 2010","1,214.81","1,211.45","1,216.15","1,203.01",0.22%
"May 27, 2010","1,212.10","1,212.15","1,219.35","1,206.60",0.10%
"May 26, 2010","1,210.90","1,202.55","1,217.21","1,201.10",0.82%
"May 25, 2010","1,201.10","1,191.40","1,204.95","1,185.90",0.76%
"May 24, 2010","1,192.05","1,176.93","1,197.00","1,176.48",1.27%
"May 21, 2010","1,177.15","1,182.30","1,189.35","1,168.50",-0.50%
"May 20, 2010","1,183.10","1,192.65","1,198.80","1,175.35",-0.73%
"May 19, 2010","1,191.75","1,223.90","1,228.10","1,187.62",-2.45%
"May 18, 2010","1,221.70","1,222.30","1,229.85","1,207.35",-0.17%
"May 17, 2010","1,223.75","1,231.50","1,243.10","1,219.45",-0.75%
"May 14, 2010","1,233.05","1,232.45","1,249.45","1,219.55",0.06%
"May 13, 2010","1,232.33","1,235.20","1,243.35","1,227.95",-0.41%
"May 12, 2010","1,237.35","1,231.00","1,249.15","1,227.40",0.39%
"May 11, 2010","1,232.55","1,200.70","1,234.15","1,200.70",2.51%
"May 10, 2010","1,202.40","1,202.35","1,206.00","1,184.35",-0.49%
"May 07, 2010","1,208.30","1,207.25","1,213.85","1,193.15",-0.04%
"May 06, 2010","1,208.75","1,176.10","1,211.35","1,173.35",2.85%
"May 05, 2010","1,175.20","1,171.75","1,177.31","1,158.20",0.30%
"May 04, 2010","1,171.65","1,181.75","1,192.40","1,167.16",-0.91%
"May 03, 2010","1,182.40","1,179.00","1,187.91","1,176.30",0.27%
"Apr 30, 2010","1,179.25","1,168.70","1,182.05","1,161.88",1.04%
"Apr 29, 2010","1,167.10","1,164.95","1,171.75","1,162.55",0.14%
"Apr 28, 2010","1,165.45","1,168.03","1,174.68","1,160.65",-0.64%
"Apr 27, 2010","1,172.93","1,153.78","1,172.93","1,146.55",1.56%
"Apr 26, 2010","1,154.88","1,156.50","1,160.23","1,151.05",-0.22%
"Apr 23, 2010","1,157.40","1,141.50","1,158.00","1,135.45",1.40%
"Apr 22, 2010","1,141.45","1,145.75","1,149.50","1,132.15",-0.42%
"Apr 21, 2010","1,146.30","1,140.20","1,150.90","1,138.25",0.51%
"Apr 20, 2010","1,140.50","1,135.70","1,146.30","1,133.45",0.43%
"Apr 19, 2010","1,135.60","1,134.65","1,138.45","1,124.15",-0.16%
"Apr 16, 2010","1,137.45","1,158.80","1,160.45","1,130.65",-1.86%
"Apr 15, 2010","1,158.95","1,155.30","1,162.30","1,150.85",0.35%
"Apr 14, 2010","1,154.90","1,151.30","1,162.60","1,150.80",0.33%
"Apr 13, 2010","1,151.15","1,155.55","1,157.90","1,145.75",-0.07%
"Apr 12, 2010","1,152.00","1,165.69","1,169.19","1,152.00",-0.77%
"Apr 09, 2010","1,160.90","1,150.95","1,165.35","1,149.70",0.85%
"Apr 08, 2010","1,151.15","1,149.45","1,154.65","1,144.40",0.27%
"Apr 07, 2010","1,148.00","1,134.15","1,153.25","1,132.80",1.22%
"Apr 06, 2010","1,134.20","1,130.65","1,138.90","1,123.00",0.31%
"Apr 05, 2010","1,130.70","1,125.10","1,134.20","1,119.20",0.91%
"Apr 02, 2010","1,120.50","1,125.00","1,125.00","1,120.00",-0.53%
"Apr 01, 2010","1,126.50","1,113.40","1,128.75","1,112.35",1.14%
"Mar 31, 2010","1,113.80","1,103.70","1,118.90","1,102.45",0.92%
"Mar 30, 2010","1,103.60","1,110.25","1,114.15","1,102.45",-0.50%
"Mar 29, 2010","1,109.20","1,110.55","1,115.45","1,104.35",0.23%
"Mar 26, 2010","1,106.60","1,089.55","1,110.65","1,088.85",1.40%
"Mar 25, 2010","1,091.35","1,086.50","1,095.95","1,085.45",0.35%
"Mar 24, 2010","1,087.50","1,101.75","1,105.40","1,085.35",-1.37%
"Mar 23, 2010","1,102.65","1,102.45","1,108.05","1,094.80",0.03%
"Mar 22, 2010","1,102.30","1,107.40","1,108.85","1,092.75",-0.47%
"Mar 19, 2010","1,107.55","1,125.95","1,127.50","1,101.95",-1.63%
"Mar 18, 2010","1,125.95","1,124.00","1,129.55","1,118.40",0.08%
"Mar 17, 2010","1,125.05","1,126.10","1,133.80","1,118.85",-0.06%
"Mar 16, 2010","1,125.70","1,109.45","1,129.45","1,109.05",1.50%
"Mar 15, 2010","1,109.10","1,100.50","1,109.80","1,100.35",0.60%
"Mar 12, 2010","1,102.45","1,109.65","1,119.45","1,098.65",-0.63%
"Mar 11, 2010","1,109.45","1,108.35","1,111.65","1,100.44",0.11%
"Mar 10, 2010","1,108.20","1,121.65","1,128.15","1,103.25",-1.06%
"Mar 09, 2010","1,120.10","1,123.30","1,124.70","1,108.95",-0.20%
"Mar 08, 2010","1,122.40","1,135.70","1,137.80","1,118.55",-0.85%
"Mar 05, 2010","1,132.05","1,131.80","1,140.70","1,127.00",0.00%
"Mar 04, 2010","1,132.00","1,139.80","1,141.60","1,126.10",-0.66%
"Mar 03, 2010","1,139.50","1,134.85","1,145.00","1,132.40",0.43%
"Mar 02, 2010","1,134.65","1,118.75","1,137.75","1,115.10",1.55%
"Mar 01, 2010","1,117.35","1,116.55","1,123.70","1,112.05",0.08%
"Feb 26, 2010","1,116.50","1,105.00","1,119.20","1,104.40",0.94%
"Feb 25, 2010","1,106.10","1,097.60","1,109.15","1,088.60",0.88%
"Feb 24, 2010","1,096.40","1,103.40","1,108.35","1,089.85",-0.51%
